,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,latitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
1664,658.965958,0,,9336,,1,271835,0,12.939126,,Balagere,77.737663,Abhinav Gupta,11-Nov-20,5813430,Sobha Dream Acres,,,,
1665,951,1-Apr-25,,6923,2,2,1035582,1,13.2256062,1,Devanahalli,77.6847429,Abhinav Gupta,11-Nov-20,4200000,Godrej Royale Woods,,,,
1666,476,1-Apr-25,,6248,1,1,1035582,0,13.2256062,,Devanahalli,77.6847429,Abhinav Gupta,11-Nov-20,2974048,Godrej Royale Woods,,,,
1667,1152,1-Apr-25,,6000,3,3,1035582,1,13.2256062,1,Devanahalli,77.6847429,Abhinav Gupta,11-Nov-20,6400000,Godrej Royale Woods,,,,
1668,1349,1-Nov-21,1,8451,2,2,10920,1,13.035956,1,Hebbal,77.598194,Asset Trust services,7-Nov-20,11400399,Prestige Misty Waters Vista Tower,RT Nagar,4.72,2.333333333,4.033333333
1669,1991,1-Nov-21,2,8386,4,3,10920,1,13.035956,1,Hebbal,77.598194,Asset Trust services,7-Nov-20,16696526,Prestige Misty Waters Vista Tower,RT Nagar,4.72,2.333333333,4.033333333
1670,1991,0,2,7876,4,3,10920,1,13.035956,1,Hebbal,77.598194,Asset Trust services,7-Nov-20,15430250,Prestige Misty Waters Vista Tower,RT Nagar,4.72,2.333333333,4.033333333
1671,1231,1-Dec-20,,10920,3,3,80576,0,13.0527703,,Hebbal,77.5716238,Property Junction South,30-Oct-20,13600000,Hiranandani Glen Classic,Hebbal,4.72,2.333333333,4.033333333
1672,872,1-Dec-20,,10375,2,2,80576,0,13.0527703,,Hebbal,77.5716238,Property Junction South,30-Oct-20,9047000,Hiranandani Glen Classic,Hebbal,4.72,2.333333333,4.033333333
1673,456,1-Dec-20,,10217,1,1,80576,0,13.0527703,,Hebbal,77.5716238,Property Junction South,30-Oct-20,4658952,Hiranandani Glen Classic,Hebbal,4.72,2.333333333,4.033333333
1674,1952,1-Dec-24,,4799,3,3,1048241,1,13.077647,1,Chikkagubbi,77.657922,Property Junction South,11-Nov-20,9562848,Casagrand Boulevard,,,,
1675,2277,1-Dec-24,,4899,4,4,1048241,1,13.077647,1,Chikkagubbi,77.657922,Property Junction South,11-Nov-20,11155023,Casagrand Boulevard,,,,
1676,1368,1-Dec-24,,4599,2,2,1048241,1,13.077647,1,Chikkagubbi,77.657922,Property Junction South,11-Nov-20,6291432,Casagrand Boulevard,,,,
1677,395,1-Dec-21,,8860,,1,802866,0,12.874808,,Bannerghatta,77.610013,Asset Trust services,23-Oct-20,3500000,House of Hiranandani Evita,,,,
1678,1265,1-Dec-21,,9960,3,3,802866,0,12.874808,,Bannerghatta,77.610013,Asset Trust services,23-Oct-20,12599400,House of Hiranandani Evita,,,,
1679,992,1-Dec-21,,8830,2,2,802866,0,12.874808,,Bannerghatta,77.610013,Asset Trust services,23-Oct-20,8759360,House of Hiranandani Evita,,,,
1680,1933,1-Dec-20,2,5630,5,3,335349,1,12.863435,1,Begur Road,77.610122,Asset Trust services,28-Oct-20,10962043,Prestige Song of the South,Bannerghatta Road,4.94,2.888888889,4.222222222
1681,1500,1-Dec-20,,5832,,2,335349,0,12.863435,,Begur Road,77.610122,Asset Trust services,28-Oct-20,8751000,Prestige Song of the South,Bannerghatta Road,4.94,2.888888889,4.222222222
1682,1225,1-Mar-21,1,5571,2,2,478446,1,13.070329,1,Old Madras Road,77.74533,Asset Trust services,27-Oct-20,6824475,Shriram Greenfield,,,,
1683,3150,1-Jan-22,,7067,,3,791538,0,13.016454,,KR Puram,77.728714,Asset Trust services,4-Nov-20,16065000,Shriram Blue,KR Puram,4.43,1.222222222,3.866666667
1684,700,1-Jan-22,,5833,,1,791538,0,13.016454,,KR Puram,77.728714,Asset Trust services,4-Nov-20,3570000,Shriram Blue,KR Puram,4.43,1.222222222,3.866666667
1685,1300,1-Jan-22,,6087,,2,791538,0,13.016454,,KR Puram,77.728714,Asset Trust services,4-Nov-20,6630000,Shriram Blue,KR Puram,4.43,1.222222222,3.866666667
1686,1562,1-Dec-23,2,5147,3,3,1028407,1,13.142556,,Bagalur,77.6820817,Asset Trust services,4-Nov-20,8039614,Prestige Finsbury Park,,,,
1687,1173,1-Dec-23,1,5236,2,2,1028407,1,13.142556,,Bagalur,77.6820817,Asset Trust services,4-Nov-20,6141828,Prestige Finsbury Park,,,,
1688,862,1-Dec-23,2,5189,1,1,1028407,1,13.142556,,Bagalur,77.6820817,Asset Trust services,4-Nov-20,4472918,Prestige Finsbury Park,,,,
1689,1517.7099,1-Jun-21,,9059,2,2,405800,0,13.06526,,Budigere,77.740464,Asset Trust services,3-Nov-20,8859048,Brigade Buena Vista,Bommanahalli,4.41,1.555555556,3.822222222
1690,1686,1-Jun-21,2,9059,3,3,405800,1,13.06526,1,Budigere,77.740464,Asset Trust services,3-Nov-20,15275160,Brigade Buena Vista,Bommanahalli,4.41,1.555555556,3.822222222
1691,1517.7099,0,,9058,2,2,405800,0,13.06526,,Budigere,77.740464,Asset Trust services,3-Nov-20,13751562,Brigade Buena Vista,Bommanahalli,4.41,1.555555556,3.822222222
1692,1686,0,2,9059,3,3,405800,1,13.06526,1,Budigere,77.740464,Asset Trust services,3-Nov-20,15273474,Brigade Buena Vista,Bommanahalli,4.41,1.555555556,3.822222222
1693,760,0,1,9059,1,1,405800,1,13.06526,1,Budigere,77.740464,Asset Trust services,3-Nov-20,6885600,Brigade Buena Vista,Bommanahalli,4.41,1.555555556,3.822222222
1694,799,1-Jun-23,1,8099,1,1,808813,0,12.934481,1,Whitefield,77.743907,Asset Trust services,22-Oct-20,4291429,Brigade Cornerstone Utopia,,,,
1695,1242,1-Jun-23,1,8000,2,2,808813,0,12.934481,1,Whitefield,77.743907,Asset Trust services,22-Oct-20,6849630,Brigade Cornerstone Utopia,,,,
1696,1750,1-Apr-21,2,6385,4,3,414275,1,12.897326,1,Uttarahalli,77.540408,Asset Trust services,22-Oct-20,11037250,Prestige Lake Ridge,Uttarahalli,4.29,1.333333333,3.777777778
