,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
112,2462.0,0,2,13553,6,4.0,206977,1.0,12.931523,1,Koramangala,77.634487,Prestige Group,"Oct 04, 2020",33613900.0,Prestige PineWood,Koramangala 4th Block,5.0,2.5555555555555554,4.355555555555555
113,1122.0,"Mar 01, 2023",,4319,,2.0,874681,0.0,13.029666,,Kalkere,77.671921,DS-MAX Properties Pvt Ltd,"Oct 20, 2020",4824000.0,DS Max Skygrand,Banaswadi,4.91,1.5555555555555556,4.155555555555555
114,1110.0,"Dec 01, 2023",,7440,3,3.0,1002018,1.0,12.992701,1,Whitefield,77.806012,Provident Housing Ltd,"Oct 14, 2020",8258400.0,Provident Capella,Whitefield,4.96,2.888888888888889,4.188888888888888
115,570.0,"Dec 01, 2023",,7439,1,1.0,1002018,1.0,12.992701,1,Whitefield,77.806012,Provident Housing Ltd,"Oct 14, 2020",4240800.0,Provident Capella,Whitefield,4.96,2.888888888888889,4.188888888888888
116,1116.0,0,,5916,2,2.0,806176,0.0,12.996017,,Magadi Road,77.484839,Provident Housing Ltd,"Nov 15, 2020",6602256.0,Provident The Tree,Peenya,3.31,1.1111111111111112,3.744444444444445
117,1339.0,"Nov 01, 2021",1,8451,2,2.0,10920,1.0,13.035956,,Hebbal,77.598194,Prestige Group,"Nov 15, 2020",11315889.0,Prestige Misty Waters Vista Tower,RT Nagar,4.7,2.4444444444444446,4.022222222222222
118,1866.0,0,2,13694,4,3.0,206977,1.0,12.931523,1,Koramangala,77.634487,Prestige Group,"Oct 04, 2020",25224500.0,Prestige PineWood,Koramangala 4th Block,5.0,2.5555555555555554,4.355555555555555
119,2476.0,"Nov 01, 2021",2,8282,5,4.0,10920,1.0,13.035956,1,Hebbal,77.598194,Prestige Group,"Oct 17, 2020",21074600.0,Prestige Misty Waters Vista Tower,RT Nagar,4.7,2.4444444444444446,4.022222222222222
120,1830.0,"Jun 01, 2022",2,6840,4,3.0,812069,1.0,13.076579,1,Vidyaranyapura,77.559667,Prestige Group,"Oct 27, 2020",11929785.0,Prestige Willow Tree,New BEL Road,3.02,2.0,3.7333333333333334
121,1218.0,0,1,8227,2,2.0,45578,1.0,12.885679,1,Kanakpura Road,77.563774,Prestige Group,"Nov 02, 2020",10020486.0,Prestige Falcon City,Kanakapura Road,4.43,1.6666666666666667,3.777777777777777
122,1082.0,0,1,5572,2,3.0,385047,1.0,12.881794,1,Mysore Road,77.470639,Provident Housing Ltd,"Oct 13, 2020",6028904.0,Provident Sunworth,Mysore Road,0.92,1.1428571428571428,2.442857142857143
123,664.0,"Jun 01, 2022",1,6642,1,1.0,812069,1.0,13.076579,1,Vidyaranyapura,77.559667,Prestige Group,"Nov 15, 2020",4672920.0,Prestige Willow Tree,New BEL Road,3.02,2.0,3.7333333333333334
124,1154.0,"Jun 01, 2022",1,7136,2,2.0,812069,1.0,13.076579,1,Vidyaranyapura,77.559667,Prestige Group,"Oct 17, 2020",8235465.0,Prestige Willow Tree,New BEL Road,3.02,2.0,3.7333333333333334
125,1745.0,"Apr 01, 2021",2,6424,4,3.0,414275,1.0,12.897326,1,Uttarahalli,77.540408,Prestige Group,"Oct 04, 2020",11005407.0,Prestige Lake Ridge,Uttarahalli,4.24,1.3333333333333333,3.7666666666666675
126,880.0,"Dec 01, 2023",,7440,2,2.0,1002018,1.0,12.992701,1,Whitefield,77.806012,Provident Housing Ltd,"Oct 14, 2020",6547200.0,Provident Capella,Whitefield,4.96,2.888888888888889,4.188888888888888
127,661.0,"Apr 01, 2021",1,6656,1,1.0,414275,1.0,12.897326,1,Uttarahalli,77.540408,Prestige Group,"Nov 15, 2020",4400000.0,Prestige Lake Ridge,Uttarahalli,4.24,1.3333333333333333,3.7666666666666675
